Target,Output,Diff
1.08,2.147016,-1.067016
1.19,2.311857,-1.1218569
1.5999999,2.506529,-0.9065292
0.684,3.6447034,-2.9607034
0.93,2.5265422,-1.5965421
2.0,2.0948217,-0.09482169
2.0,2.016177,-0.016176939
1.285,3.125935,-1.8409351
1.71,3.211289,-1.5012889
1.954,3.2736075,-1.3196075
1.61,3.365934,-1.7559339
2.5066667,3.5552616,-1.048595
0.9462069,4.3561816,-3.4099746
1.5866667,3.2299914,-1.6433247
1.1383333,3.448182,-2.3098488
3.0,3.1627054,-0.16270542
2.0,3.0008008,-1.0008008
1.6858333,3.0951385,-1.4093052
2.0741668,3.2680821,-1.1939154
3.1525002,3.587356,-0.43485594
0.56,4.3776836,-3.8176837
1.2138983,4.196679,-2.982781
2.4341667,3.1615555,-0.72738886
1.4366667,3.494297,-2.0576303
5.0,3.2018285,1.7981715
2.0,2.9591715,-0.95917153
4.3527193,4.1346827,0.21803665
3.2207825,4.152085,-0.9313023
4.867063,4.334982,0.5320811
3.472544,5.0393925,-1.5668485
2.01,3.990223,-1.980223
1.991111,4.039961,-2.0488498
2.635,4.0944333,-1.4594333
4.235833,4.123253,0.1125803
1.2977778,4.838682,-3.5409045
1.6582353,4.8184457,-3.1602104
3.2141666,4.2592354,-1.0450687
1.8066667,4.0258665,-2.2191997
7.0,3.9927053,3.0072947
2.0,3.9481294,-1.9481294
3.776,3.7124612,0.06353879
2.968421,3.6457415,-0.6773205
4.777973,3.765047,1.0129261
3.7391665,4.6377287,-0.8985622
1.8158333,3.6119616,-1.7961283
1.69,3.6365283,-1.9465282
2.458,3.698194,-1.2401941
2.75,3.7564607,-1.0064607
3.5583332,3.8187451,-0.26041198
1.0166667,4.4900064,-3.4733398
1.5096492,4.4673796,-2.9577303
2.6241665,3.596397,-0.97223043
1.4203391,3.6761022,-2.255763
5.0,3.589865,1.410135
2.0,3.5100074,-1.5100074
1.5966667,3.2465804,-1.6499137
2.12,3.3472586,-1.2272587
2.225,3.2548923,-1.0298924
1.58,3.4112267,-1.8312267
3.5225,3.4835377,0.038962364
1.3612499,4.4667807,-3.1055307
1.2836001,4.3980083,-3.1144083
2.8069232,3.316863,-0.5099399
5.0,3.2797256,1.7202744
2.0,3.1244147,-1.1244147
2.05,3.2207723,-1.1707723
2.2541666,3.3323574,-1.0781908
3.6558332,3.5856962,0.070137024
1.6310345,4.56767,-2.9366355
2.9533334,3.3634315,-0.41009808
5.0,3.3121822,1.6878178
2.0,3.113055,-1.113055
2.1866667,3.362335,-1.1756682
2.8224998,3.5183942,-0.6958945
3.8125,3.699369,0.11313105
1.6221311,4.7129397,-3.0908086
3.3341668,3.6012924,-0.2671256
8.0,3.4484673,4.5515327
3.0,3.2730742,-0.27307415
2.3591666,3.642058,-1.2828913
3.11,3.7499955,-0.6399956
3.82,3.9387157,-0.11871576
1.7,4.6808395,-2.9808395
3.1608334,3.9493747,-0.7885413
6.0,3.6569538,2.3430462
5.0,3.5499358,1.4500642
3.4225,4.4862075,-1.0637076
2.9325,4.6717014,-1.7392015
4.2483335,4.8174486,-0.56911516
1.9643333,5.5478787,-3.5835454
3.5808334,4.785016,-1.2041826
6.0,4.543377,1.4566231
2.0,4.3667946,-2.3667946
2.118182,3.3672118,-1.2490299
2.499091,3.4606829,-0.96159196
2.06,3.471806,-1.4118061
3.009091,3.7983894,-0.78929853
1.580678,4.5312495,-2.9505715
2.5066667,3.515274,-1.0086074
4.0,3.4023547,0.5976453
2.0,3.23933,-1.23933
3.44,3.9510405,-0.51104045
3.3481817,4.059291,-0.71110916
1.6668333,4.984467,-3.3176336
3.5525,4.0505342,-0.49803424
6.0,4.1038966,1.8961034
2.0,3.9323802,-1.9323802
3.4,4.941482,-1.541482
3.382857,4.9821744,-1.5993173
3.2624998,5.1220875,-1.8595877
1.9416666,5.850277,-3.9086103
2.9651852,5.7927094,-2.8275242
4.3083334,4.9884105,-0.6800771
7.0,4.991268,2.0087318
2.0,4.803595,-2.803595
3.6750002,4.8316417,-1.1566415
2.6061666,5.4559755,-2.849809
4.181667,4.670538,-0.4888711
9.0,4.8449183,4.1550817
9.0,4.675454,4.324546
4.0245457,5.259764,-1.2352185
5.51,5.3329844,0.17701578
2.42,6.20391,-3.7839098
3.7233927,6.192717,-2.4693244
3.7681818,5.034317,-1.2661352
9.0,5.266998,3.7330022
11.0,5.1717663,5.8282337
2.8799999,4.3438725,-1.4638727
3.75,4.498736,-0.7487359
2.1148334,5.1900554,-3.075222
2.8141665,4.5270724,-1.7129059
6.0,4.2662807,1.7337193
11.0,4.1737566,6.8262434
2.7883334,4.4357176,-1.6473842
2.04,5.379286,-3.3392859
1.8611865,5.3451467,-3.4839602
2.5741668,4.3485665,-1.7743998
5.0,4.352298,0.6477022
9.0,4.096217,4.903783
2.7975,4.210204,-1.4127042
2.0083334,5.150464,-3.1421306
2.8241668,4.3403063,-1.5161395
4.0,4.123458,-0.12345791
10.0,3.9914215,6.0085783
3.1799998,4.075776,-0.8957763
2.867,3.918099,-1.0510988
1.48,4.1553135,-2.6753135
1.94,4.9218774,-2.9818773
2.1799998,4.870603,-2.6906033
1.9439623,4.8757005,-2.9317381
2.8433332,3.8652916,-1.0219584
5.0,3.9271057,1.0728943
8.0,3.7374158,4.262584
1.7408334,3.026998,-1.2861646
1.3461018,4.318071,-2.9719691
1.7163635,2.9514346,-1.2350711
2.0,3.02244,-1.02244
9.0,2.739757,6.260243
1.377647,4.7022257,-3.3245788
1.579762,4.6891446,-3.1093826
1.9875001,3.4917054,-1.5042053
3.0,3.3237333,-0.32373333
7.0,3.1723502,3.8276498
1.312353,4.704077,-3.3917236
1.7900001,4.7108326,-2.9208326
1.2966667,4.645476,-3.3488092
4.0,3.5948439,0.40515614
7.0,3.3841915,3.6158085
1.2553333,4.303366,-3.0480328
4.0,3.0282543,0.9717457
6.0,2.8684566,3.1315434
1.1428814,3.7854147,-2.6425333
3.0,2.3160768,0.68392324
5.0,2.2182453,2.7817547
1.07,2.5875723,-1.5175723
2.14,2.9315572,-0.7915571
0.8333334,4.0631957,-3.2298622
1.15,2.922812,-1.772812
2.0,2.6383586,-0.6383586
3.0,2.4805326,0.51946735
1.165,2.254089,-1.0890892
2.075,2.6337721,-0.5587721
0.7845,3.6773264,-2.8928266
1.2816666,2.5082448,-1.2265781
1.2049999,2.5287256,-1.3237257
2.0,2.3278978,-0.3278978
3.0,2.1267538,0.8732462
0.97999996,2.354361,-1.374361
1.9625001,2.8193247,-0.85682464
1.2266667,3.742075,-2.5154083
0.7508928,3.5949378,-2.844045
1.3433332,2.522732,-1.1793988
1.0166667,2.7002354,-1.6835687
2.0,2.4162104,-0.4162104
4.0,2.2108307,1.7891693
1.62,3.006279,-1.386279
0.905,2.7020006,-1.7970006
2.0774999,2.99027,-0.91277003
1.225,3.8082547,-2.5832548
0.7003448,3.7617378,-3.061393
1.265,2.959054,-1.694054
1.1633334,2.8624725,-1.6991391
2.0,2.6744108,-0.6744108
2.0,2.5974586,-0.5974586
1.1583333,2.2863755,-1.1280422
2.4858334,2.595395,-0.10956168
0.9616667,3.5557663,-2.5940995
1.5972728,2.5059083,-0.9086355
1.1433333,2.4870777,-1.3437444
2.0,2.2288706,-0.22887063
2.0,2.1642146,-0.16421461
1.3163637,2.728071,-1.4117073
2.2783332,3.100101,-0.8217678
0.87983334,4.117222,-3.2373886
1.4300001,2.8138068,-1.3838067
1.215,2.9950328,-1.7800328
3.0,2.7490046,0.2509954
2.0,2.603916,-0.6039159
0.83183336,4.009493,-3.1776595
1.3858333,2.7460148,-1.3601816
0.68000007,2.7853084,-2.1053083
4.0,2.5339093,1.4660907
2.0,2.3528492,-0.35284925
1.3748333,5.0289593,-3.654126
2.7191665,3.8733654,-1.1541989
7.0,3.7967086,3.2032914
2.0,3.558029,-1.5580289
2.938644,6.079989,-3.141345
5.836667,5.458931,0.3777361
9.0,5.299559,3.700441
7.0,5.137784,1.862216
2.898305,6.2265434,-3.3282385
4.982727,5.7447643,-0.7620373
10.0,5.5348563,4.4651437
11.0,5.3393736,5.6606264
2.7701693,6.030216,-3.260047
9.0,5.3324394,3.6675606
10.0,5.178904,4.821096
2.21,4.791141,-2.581141
2.1284482,4.8671637,-2.7387154
6.0,4.000863,1.9991369
5.0,3.8913946,1.1086054
1.965,4.270852,-2.305852
0.90000004,4.212309,-3.3123088
1.4578571,4.2973204,-2.8394632
4.0,3.2706854,0.72931457
4.0,3.1448328,0.85516715
1.436,4.074091,-2.638091
4.0,2.9625993,1.0374007
6.0,2.7948475,3.2051525
1.5155,6.1787596,-4.6632595
7.0,5.738371,1.2616291
5.0,5.599519,-0.5995188
1.7053332,6.2264957,-4.5211625
6.0,5.451524,0.5484762
5.0,5.165063,-0.1650629
1.1659322,4.7578278,-3.5918956
4.0,3.4568286,0.5431714
5.0,3.2065573,1.7934427
1.3744829,5.1226144,-3.7481315
5.0,4.2691665,0.73083353
2.0,4.0990343,-2.0990343
1.074,4.1519876,-3.0779877
1.2030909,3.9945245,-2.7914336
5.0,2.976953,2.023047
5.0,2.7618144,2.2381856
1.5088333,4.2757273,-2.7668939
6.0,2.8953032,3.1046968
7.0,2.7695415,4.2304583
1.1204762,4.2042785,-3.0838022
1.0941026,4.1125216,-3.018419
5.0,2.7102969,2.2897031
3.0,2.653514,0.3464861
1.2427778,4.4185467,-3.1757689
1.4133333,4.286285,-2.8729515
4.0,3.0828784,0.91712165
2.0,2.9374151,-0.9374151
1.3476667,4.1989803,-2.8513136
4.0,2.817122,1.182878
3.0,2.7867093,0.21329069
1.5521052,4.1905775,-2.6384723
5.0,2.7694778,2.2305222
5.0,2.6518455,2.3481545
1.57,2.9254036,-1.3554035
2.5,3.2143116,-0.7143116
1.4565517,4.351931,-2.8953795
2.08,3.2064736,-1.1264737
4.0,2.959988,1.0400119
4.0,2.8357534,1.1642466
1.6308333,3.313409,-1.6825758
2.585,3.6865113,-1.1015112
1.1175,4.7072697,-3.5897698
2.15,3.5047917,-1.3547916
1.635,3.578992,-1.9439919
3.0,3.4915166,-0.4915166
4.0,3.20675,0.7932501
1.1491667,3.0757847,-1.926618
2.6225,3.4652214,-0.84272146
1.72,4.504743,-2.784743
0.79,4.4640064,-3.6740065
1.1018965,4.519184,-3.4172876
1.9141667,3.2828808,-1.3687141
1.46,3.3389645,-1.8789644
3.0,3.165379,-0.16537905
3.0,2.9508166,0.04918337
1.5696363,3.7376382,-2.168002
1.2791742,3.693378,-2.4142036
5.3841133,3.8102472,1.5738661
1.3898182,4.5971575,-3.2073393
1.3199999,3.4469657,-2.1269658
1.3490909,3.5919924,-2.2429013
2.7558331,3.6858354,-0.9300022
1.052,4.297415,-3.2454147
0.95739996,4.273222,-3.3158221
1.7508334,3.6934896,-1.9426562
1.33,3.5917253,-2.2617254
2.0,3.5221422,-1.5221422
2.0,3.463559,-1.4635589
2.0957408,3.433801,-1.3380601
1.0725926,3.4508114,-2.3782187
5.1595,3.6333895,1.5261106
1.2656881,4.5903125,-3.3246245
2.0983334,3.3407426,-1.2424092
2.3508332,3.5545397,-1.2037065
0.5825,4.3078346,-3.7253346
0.82357144,4.294467,-3.4708955
1.6775,3.4668732,-1.7893732
1.1533333,3.473216,-2.3198829
2.0,3.3552978,-1.3552978
2.0,3.2477667,-1.2477667
1.7627273,3.4958715,-1.7331443
1.34,3.467077,-2.127077
5.072551,3.4896371,1.5829136
1.4660785,4.181591,-2.7155125
1.138,3.3554502,-2.2174501
2.595,3.4215074,-0.82650733
0.905,4.2805157,-3.3755157
1.0274138,4.302164,-3.2747502
1.8491666,3.3696878,-1.5205212
1.3583333,3.3217783,-1.963445
2.0,3.3114557,-1.3114557
2.0,3.2201724,-1.2201724
2.3242,3.5602415,-1.2360415
1.2215152,3.5070908,-2.2855756
5.116227,3.640449,1.4757781
1.4935353,4.4010696,-2.9075344
2.4591665,3.4705532,-1.0113866
1.055,4.252383,-3.1973834
1.1096551,4.2782335,-3.1685784
1.8774999,3.455048,-1.5775481
1.1762712,3.3521123,-2.175841
3.0,3.3629336,-0.36293364
2.0,3.3200593,-1.3200593
3.0863638,3.961271,-0.87490726
1.5076923,3.9565306,-2.4488382
5.093524,4.1567125,0.93681145
1.4925926,5.1573496,-3.664757
3.1999998,4.0234036,-0.82340384
1.0331666,4.7642536,-3.731087
2.4108334,4.0774207,-1.6665874
1.5233333,3.9451516,-2.4218183
4.0,3.8239532,0.17604685
4.0,3.7327433,0.26725674
2.566852,3.5974498,-1.0305977
1.2137383,3.5924978,-2.3787594
5.117778,3.6744504,1.4433274
3.1244955,4.528584,-1.4040885
2.4675,3.6187825,-1.1512825
1.096,4.414032,-3.318032
1.7858334,3.539766,-1.7539327
1.3181818,3.517671,-2.1994894
4.0,3.4658706,0.5341294
2.0,3.3651571,-1.3651571
1.8593181,3.52529,-1.6659719
1.3146155,3.5428758,-2.2282603
5.459962,3.738341,1.7216208
1.5375824,4.7421193,-3.204537
0.90999997,4.4970937,-3.5870938
1.0518644,4.443107,-3.3912427
1.6346154,3.6398554,-2.00524
4.0,3.407505,0.59249496
2.0,3.303537,-1.3035369
2.6210475,3.9140818,-1.2930343
1.8377359,3.8239145,-1.9861786
6.6231604,3.9069698,2.7161906
1.3854717,4.751343,-3.365871
1.0493333,4.4323792,-3.383046
1.7763637,3.8061693,-2.0298057
5.0,3.5913775,1.4086225
2.0,3.603145,-1.6031449
2.338481,3.7721956,-1.4337146
3.0540242,3.8587327,-0.8047085
5.7123613,4.112545,1.5998163
1.7180247,5.013789,-3.2957644
0.7,4.51776,-3.8177598
0.8059322,4.3979335,-3.5920012
1.8808334,3.9952059,-2.1143725
5.0,3.5709481,1.4290519
2.0,3.5265403,-1.5265403
1.6672463,3.8880718,-2.2208254
1.1834849,3.8865135,-2.7030287
6.2636952,4.061773,2.2019224
1.8195589,5.0074887,-3.1879299
0.625,4.6930857,-4.0680857
0.51,4.684713,-4.174713
0.63285714,4.7306,-4.0977426
3.0466666,3.9469962,-0.9003296
4.0,3.7823157,0.21768427
4.0,3.6290483,0.37095165
3.4650002,4.3959055,-0.93090534
2.4102468,4.2802296,-1.8699827
5.476141,4.430125,1.0460157
1.7714815,5.255761,-3.4842796
1.2105172,4.870156,-3.6596386
6.945,4.31233,2.6326704
9.0,4.2220864,4.7779136
4.0,4.181964,-0.18196392
2.1512904,3.8542433,-1.7029529
1.5913,3.8302808,-2.2389808
7.098526,3.9314377,3.1670883
1.5740197,4.7214003,-3.1473806
0.695,4.6543183,-3.9593184
1.2014545,4.5836554,-3.3822007
2.3833332,3.7984884,-1.4151552
5.0,3.6880147,1.3119853
4.0,3.6125443,0.3874557
2.947579,4.3990417,-1.4514627
2.0874736,4.346295,-2.2588212
8.127753,4.4628515,3.6649017
1.5415789,5.204365,-3.662786
1.8533332,5.044587,-3.191254
1.5036843,5.094224,-3.5905397
2.6291666,4.3290224,-1.6998558
7.0,4.2144203,2.7855797
2.0,4.167629,-2.1676288
2.3885715,4.5300913,-2.1415198
2.0372815,4.511347,-2.4740653
6.132657,4.324371,1.8082862
2.1220193,4.954838,-2.8328185
2.3700001,5.3886576,-3.0186574
1.7327585,5.429571,-3.6968126
2.4523077,4.168459,-1.7161512
9.0,4.452147,4.547853
2.0,4.36439,-2.36439
2.007549,4.221415,-2.213866
1.5859224,4.1348877,-2.5489655
6.935952,4.289143,2.646809
1.635534,5.0180626,-3.3825285
1.0148276,4.813367,-3.7985392
2.27,4.1852098,-1.9152098
8.0,4.0521054,3.9478946
8.0,4.028251,3.9717488
2.6467707,3.833775,-1.1870043
1.488174,3.8613796,-2.3732057
9.511164,3.9025812,5.6085825
1.2333044,4.64171,-3.4084053
0.916,4.6631565,-3.7471566
0.97818184,4.6108704,-3.6326885
7.0,3.7057142,3.2942858
2.0,3.5950022,-1.5950022
2.5758138,4.00556,-1.4297462
1.5428448,3.9123206,-2.3694758
9.116619,4.0157766,5.1008425
1.0545454,4.8565154,-3.80197
1.22,4.8219447,-3.6019447
1.0671186,4.8342533,-3.7671347
9.0,3.7861962,5.213804
3.0,3.7773294,-0.77732944
1.9541739,3.368083,-1.4139091
1.2336,4.620221,-3.386621
1.4320588,4.546507,-3.114448
10.0,3.377873,6.622127
12.0,3.2700932,8.729907
2.2574563,3.6967206,-1.4392643
1.503,4.61001,-3.1070101
1.4937501,4.47598,-2.9822297
13.0,3.610458,9.389542
9.0,3.4166028,5.583397
2.5998979,3.8835332,-1.2836354
1.8541667,4.9003754,-3.0462086
14.0,3.921875,10.078125
7.0,3.6977024,3.3022976
2.4344897,4.316011,-1.8815212
2.7662501,5.194212,-2.4279618
2.9688463,5.252797,-2.2839508
11.0,4.35091,6.64909
11.0,4.2256184,6.7743816
3.5030003,4.2972727,-0.7942724
2.71,4.1957703,-1.4857702
3.9899998,4.5022845,-0.51228476
4.17,5.4330053,-1.2630053
2.7632143,5.293103,-2.5298889
2.47,4.3795547,-1.9095547
9.0,4.3050046,4.6949954
10.0,4.0949636,5.9050364
3.2591667,3.6175127,-0.358346
3.8366666,4.004566,-0.16789961
3.19,4.852269,-1.6622691
1.49,4.776518,-3.2865179
1.8913794,4.722436,-2.8310566
2.6608334,3.7653568,-1.1045234
2.8116667,3.899303,-1.0876362
7.0,3.6763928,3.3236072
9.0,3.4954834,5.5045166
2.2358334,3.629939,-1.3941057
3.3258333,4.06334,-0.73750687
2.5099998,4.864183,-2.3541832
1.6466666,4.8157115,-3.169045
1.23,4.81448,-3.5844798
1.577037,4.802031,-3.2249942
2.3991666,3.6152961,-1.2161295
2.4083333,3.9346046,-1.5262713
6.0,3.7320876,2.2679124
6.0,3.4912446,2.5087554
2.3285217,3.6456056,-1.3170838
2.1716666,3.7513561,-1.5796895
3.9691665,4.0323095,-0.063143015
1.75,4.8763103,-3.1263103
1.6643395,4.8299108,-3.1655712
3.0608332,3.8657799,-0.80494666
2.4766667,3.9405212,-1.4638546
6.0,3.7392201,2.2607799
3.0,3.6552525,-0.65525246
2.5504544,3.9810185,-1.4305642
2.4133334,3.9474196,-1.5340862
4.3541665,4.289074,0.06509256
1.9266666,5.1716356,-3.244969
1.7866666,5.0447187,-3.258052
3.2958336,4.088027,-0.7921934
7.0,4.0420256,2.9579744
5.0,3.8604963,1.1395037
3.347931,4.246409,-0.89847803
2.7816668,4.2936707,-1.5120039
5.369167,4.527872,0.84129477
1.9,5.27015,-3.37015
2.1493104,5.2827,-3.1333897
4.205,4.255563,-0.05056286
8.0,4.272011,3.7279892
4.0,4.1887817,-0.18878174
4.4549136,4.9830284,-0.5281148
4.4275002,5.093631,-0.66613054
6.7425003,5.212171,1.5303292
2.89,5.889571,-2.999571
5.195,5.133417,0.061583042
13.0,5.1163335,7.8836665
4.0,5.0312953,-1.0312953
5.2231894,5.051426,0.17176342
4.5233335,4.945801,-0.42246723
3.0746665,5.6366386,-2.5619721
6.9083333,4.97692,1.9314132
15.0,5.0186677,9.981333
6.0,4.848337,1.1516628
6.5301723,5.8891897,0.6409826
4.8316665,5.8579426,-1.0262761
3.5440001,6.47779,-2.9337897
6.8591666,5.9123306,0.946836
17.0,5.9386997,11.0613
7.0,5.76847,1.2315302
6.7899137,6.6731734,0.11674023
5.8316665,6.5117216,-0.68005514
4.47,7.231298,-2.7612982
4.4729824,7.143597,-2.6706147
7.21,6.704118,0.50588226
17.0,6.702175,10.297825
7.0,6.465566,0.53443384
7.0816813,7.189429,-0.107747555
6.8941665,7.0989776,-0.2048111
6.9,7.6095877,-0.7095876
5.9148273,7.6609535,-1.7461262
8.0175,7.072404,0.945096
22.0,7.2696705,14.7303295
6.0,7.051881,-1.0518808
1.3325,4.8245277,-3.4920278
1.1005356,4.4991083,-3.3985727
4.0,3.8777032,0.12229681
12.0,3.6033225,8.396677
1.6606779,4.6473007,-2.9866228
8.0,4.05464,3.9453602
7.0,3.8439415,3.1560585
1.0231667,4.2687616,-3.245595
33.489998,4.14922,29.340778
5.0,3.7109325,1.2890675
29.0,3.5477786,25.45222
1.0943333,3.9673681,-2.873035
2.6708336,3.6809626,-1.010129
4.0,3.0986989,0.90130115
2.0,2.9414754,-0.9414754
1.1844263,3.517459,-2.3330326
2.9789999,3.4268255,-0.44782567
2.76,3.2386742,-0.47867417
5.0,2.7110145,2.2889855
2.0,2.4694874,-0.46948743
1.2235,3.6601062,-2.4366062
3.0616667,3.3345056,-0.27283883
6.0,2.7967649,3.2032351
5.0,2.5455928,2.4544072
1.4205,3.8860357,-2.4655356
2.9116666,3.4831727,-0.571506
6.0,3.1071818,2.8928182
10.0,2.8497844,7.1502156
1.3199999,3.9904504,-2.6704504
2.47,3.7176204,-1.2476203
2.12,3.5553336,-1.4353337
6.0,3.123336,2.876664
7.0,2.960084,4.039916
1.239375,3.9199762,-2.6806011
1.2660716,3.762537,-2.4964654
9.35,3.0283408,6.3216596
2.7883334,3.5319114,-0.74357796
10.0,2.8945973,7.105403
11.0,2.7442846,8.255715
1.5135715,4.088946,-2.5753744
1.631087,4.05773,-2.4266434
6.193637,3.230481,2.963156
5.4,3.0442917,2.3557084
3.5175,3.720024,-0.20252419
5.0,3.1232212,1.8767788
13.0,3.0123332,9.987667
2.0043333,4.6189375,-2.6146042
6.3516665,4.0482574,2.303409
7.1883335,4.3201632,2.8681703
8.0,3.8841157,4.1158843
13.0,3.8087864,9.191214
3.4566667,5.3333664,-1.8766997
3.325,5.3941803,-2.0691803
3.1236362,5.2215815,-2.0979452
10.03923,4.840638,5.198592
8.275,5.162571,3.1124287
13.0,4.9916353,8.008365
13.0,4.825315,8.174685
6.71,5.261525,1.4484749
8.51,5.5904617,2.9195385
3.6756668,5.689951,-2.0142841
9.825833,5.455288,4.3705454
10.194167,5.625796,4.5683713
15.0,5.408409,9.591591
15.0,5.1862025,9.813797
5.8241663,5.266753,0.5574131
7.6849995,5.669057,2.0159426
3.67,5.99195,-2.32195
3.9155173,5.8015995,-1.8860822
10.324167,5.342394,4.9817734
