Target,Output,Diff
3.085,-5.839424,8.924424
0.62333333,-5.8332396,6.456573
0.63,-5.840106,6.470106
0.9891666,-5.297985,6.287152
1.2914286,-6.253245,7.5446734
1.2025,-4.1727924,5.3752923
0.878,-5.4868913,6.364891
0.76857144,-5.4953003,6.2638717
1.0,-6.296022,7.296022
4.2066665,-5.5828667,9.789534
1.0645,-5.4464197,6.5109196
1.3075,-4.368553,5.676053
1.9791667,-5.798335,7.777502
1.17,-4.09817,5.26817
1.4554546,-4.0990114,5.5544662
1.22,-6.088004,7.3080044
1.411,-5.480151,6.8911514
2.0,-6.268735,8.268735
5.273333,-5.6508446,10.924177
1.7900001,-5.0884867,6.8784866
1.421356,-5.092659,6.514015
2.11,-3.840034,5.950034
1.855,-3.8528514,5.7078514
2.1808333,-5.4484224,7.629256
1.9441667,-2.9669476,4.911114
1.6400001,-4.9202347,6.560235
1.6425,-4.9238086,6.5663085
1.3699999,-4.926944,6.2969437
3.0,-5.747242,8.747242
2.857826,-2.4134421,5.271268
7.662931,-3.034687,10.6976185
1.6864035,-3.0442953,4.7306986
5.929091,-3.4586906,9.387781
6.48,-3.4677362,9.947737
1.8644828,-1.6448903,3.5093732
1.5600001,-1.6555929,3.2155929
2.315,-2.1285796,4.4435797
2.9366665,-4.478383,7.4150496
2.5600002,-3.7233639,6.2833643
2.47,-4.142375,6.6123753
2.0033333,-4.1439342,6.1472673
2.1425,-4.156561,6.299061
4.0,-4.9151397,8.91514
2.5744443,-2.4323368,5.006781
7.678571,-3.2921076,10.970678
1.6812122,-3.2902527,4.971465
6.1124997,-3.8840103,9.99651
1.7251785,-1.9162607,3.6414392
1.6725001,-1.9271588,3.599659
1.9183333,-2.099452,4.017785
2.7966666,-4.9673605,7.764027
2.225,-3.7467647,5.9717646
2.112,-2.4476194,4.5596194
1.6371429,-5.2300644,6.8672075
1.9,-4.591272,6.491272
3.0,-5.3348374,8.334837
5.6975,-5.7059193,11.4034195
1.491,-5.0704765,6.5614767
2.2146153,-4.0103197,6.224935
2.12,-3.7733579,5.8933578
2.5416665,-5.724573,8.266239
2.2381818,-3.7857199,6.023902
1.57,-5.4054523,6.9754524
1.5672727,-5.417199,6.984472
3.0,-5.771265,8.771265
5.5327272,-4.971261,10.503988
6.95,-4.981427,11.931427
1.4643334,-4.984708,6.4490414
2.225,-3.206215,5.431215
2.5549998,-5.4045534,7.9595532
2.5983334,-2.0063806,4.604714
1.7055557,-4.6661115,6.371667
1.62,-4.6742845,6.2942843
3.0,-5.4921412,8.492142
5.6609087,-4.441881,10.10279
7.11,-4.4519424,11.561943
1.842069,-4.4053507,6.24742
1.865,-4.4120836,6.2770834
2.3899999,-3.893857,6.283857
2.8645456,-4.8739243,7.73847
2.385,-3.1436133,5.528613
1.7666667,-4.085164,5.8518305
2.0,-4.0930533,6.0930533
3.0,-4.876001,7.876001
6.003333,-4.4366455,10.439979
2.1537254,-4.348831,6.502557
2.04,-4.351964,6.391964
1.9583334,-4.3554974,6.313831
2.9641666,-3.837986,6.8021526
2.7408335,-4.874873,7.6157064
2.4766667,-3.0083632,5.48503
2.2716668,-4.0510845,6.322751
3.0,-4.7693896,7.7693896
7.070833,-4.445553,11.516386
2.667,-4.4768286,7.1438284
4.1975,-4.1099167,8.307417
3.5608335,-4.812231,8.373064
2.7533336,-3.218379,5.9717126
3.3841667,-4.196224,7.580391
4.0,-4.849217,8.849216
4.8875003,-5.003972,9.891472
2.6851785,-4.9041986,7.5893774
1.9475,-4.911413,6.8589134
4.08,-3.7985086,7.8785086
3.7254546,-3.8103366,7.5357914
2.7508333,-5.3122807,8.063114
2.3216667,-2.794094,5.115761
2.7366667,-5.2014756,7.9381423
3.0,-5.4471183,8.447119
5.9824996,-3.7119484,9.694448
3.0411863,-3.276558,6.3177443
1.7299999,-3.2831573,5.0131574
3.02,-2.896192,5.916192
3.2254548,-2.9078627,6.1333175
